"시군구코드","신고일자","업소명","영업상태코드","영업상태","사업장소재지(지번)","휴업시작일자","휴업종료일자","폐업일자","재개업일자","행정처분일자","행정처분사유","전화번호","면적(㎡)","건물용도","건물구조","지하층","지상층","건물도시계획","건물주변환경","신고면허세종호","우편번호(지번)"
"3060000","20060801","숲속동물병원","0000","정상","서울특별시 중랑구 면목동 103번지 4호 1층 ","","","","","","","492-9303","28.61","","","0","0","","","",""
"3060000","20180627","중랑차 동물병원","0000","정상","서울특별시 중랑구 상봉동 137번지 16호  ","","","","","","","","40.50","","","","","","","",""
"3060000","20010531","성지동물병원","0000","정상","서울특별시 중랑구 면목동 634번지 5호  ","","","","","","","493-7582","0.00","","","0","0","","","",""
"3060000","20110330","왈츠동물병원","0000","정상","서울특별시 중랑구 신내동 537번지 3호  103호 ","","","","","","","492-0077","48.98","근린생활시설","철근콘크리트구조","1","9","","","",""
"3060000","20080903","진영동물병원","0000","정상","서울특별시 중랑구 면목동 153번지 33호 바하피아노학원 ","","","","","","","02-2207-9181","0.00","근린생활시설 및 주택","철근콘크리트및세멘벽돌조","1","3","","","",""
"3060000","20060223","진서동물병원","0000","정상","서울특별시 중랑구 신내동 571번지 8호  ","","","","","","","432-7530","0.00","","","0","0","","","",""
"3060000","20000229","하스펫탈동물병원","0000","정상","서울특별시 중랑구 면목동 129번지 7호  ","","","","","","","435-2275","0.00","","","0","0","","","",""
"3060000","19950802","보람동물병원","0000","정상","서울특별시 중랑구 면목동 353번지 4호  ","","","","","","","434-5465","0.00","","","0","0","","","",""
"3060000","20060223","세진동물병원","0000","정상","서울특별시 중랑구 망우동 490번지 7호 신인빌딩 ","","","","","","","436-7311","0.00","","","0","0","","","",""
"3060000","19960326","엔젤동물병원","0000","정상","서울특별시 중랑구 면목동 102번지 51호  ","","","","","","","435-0166","0.00","","","0","0","","","",""
"3060000","19920703","혜원동물병원","0000","정상","서울특별시 중랑구 면목동 497번지 7호 혜원동물병원 ","","","","","","","439-8300","0.00","","","0","0","","","",""
"3060000","20010509","진정훈동물병원","0000","정상","서울특별시 중랑구 중화동 303번지 16호 진정훈동물병원 ","","","","","","","2207-0073","0.00","","","0","0","","","",""
"3060000","20021203","금란동물병원","0000","정상","서울특별시 중랑구 망우동 364번지 27호 금란동물병원 ","","","","","","","492-7582","0.00","","","0","0","","","",""
"3060000","20100326","하니동물병원","0000","정상","서울특별시 중랑구 신내동 648번지 디아뜨갤러리 ","","","","","","","0234220977","0.00","근린생활시설","일반철골구조","2","5","","","",""
"3060000","20080619","로얄동물메디컬센터","0000","정상","서울특별시 중랑구 중화동 207번지  ","","","","","","","494-7582","0.00","","","0","0","","","",""
"3060000","20190417","힐링페츠","0000","정상","서울특별시 중랑구 면목동 383번지 40호  ","","","","","","","02-2208-7500","","","","","","","","",""
