"시군구코드","신고일자","업소명","영업상태코드","영업상태","사업장소재지(지번)","휴업시작일자","휴업종료일자","폐업일자","재개업일자","행정처분일자","행정처분사유","전화번호","면적(㎡)","건물용도","건물구조","지하층","지상층","건물도시계획","건물주변환경","신고면허세종호","우편번호(지번)"
"3110000","20060126","로얄동물병원","0000","정상","서울특별시 은평구 구산동 1번지 1호  ","","","","","","","354-0975","4717.94","근린생횔시설외 1","철근콘크리트구조","1","5","","","",""
"3110000","19750125","응암동물병원","0000","정상","서울특별시 은평구 응암동 119번지 17호  ","","","","","","","387-6920","0.00","","","0","0","","","",""
"3110000","19951118","연서동물병원","0002","폐업","서울특별시 은평구 대조동 223번지 13호  ","","","20171226","","","","358-7582","0.00","","","0","0","","","",""
"3110000","20071217","튼튼동물병원","0002","폐업","서울특별시 은평구 역촌동 43번지 47호  ","","","20130627","","","","355-8575","0.00","근생 주택","","0","0","","","",""
"3110000","20100518","구파발동물병원","0002","폐업","서울특별시 은평구 진관동 81번지 0호 은평뉴타운 우물골 252-B101 ","","","20170426","","","","356-9725","78.20","근생","철큰콘크리트","0","0","","","",""
"3110000","20110915","쿨펫동물병원 은평점","0002","폐업","서울특별시 은평구 응암동 90번지 1호 이마트 8층 ","","","20150310","","","","356-3375","0.00","","","","","","","",""
"3110000","20161025","개와냥이동물병원","0000","정상","서울특별시 은평구 대조동 14번지 27호 2층 ","","","","","","","02-352-7275","102.71","제2종근린생활시설","","","","","","",""
"3110000","20140521","스머프동물병원","0000","정상","서울특별시 은평구 응암동 194번지 23호  ","","","","","","","02-969-7582","40.20","","","","","","","",""
"3110000","20050816","한수24시동물병원","0000","정상","서울특별시 은평구 응암동 109번지 3호  상가동 101호 ","","","","","","","306-8575","0.00","제2종근린생활시설","철근콘크리트구조","1","3","","","",""
"3110000","20021203","금쪽같은내새끼 동물병원","0000","정상","서울특별시 은평구 갈현동 462번지 25호  ","","","","","","","384-7743","0.00","2종근린생활시설","","0","0","","","",""
"3110000","20150226","조은동물병원","0002","폐업","서울특별시 은평구 수색동 75번지 수색자이 1단지 107호 ","","","20180131","","","","02-3152-8575","0.00","","","","","","","",""
"3110000","20150707","튼튼동물병원","0002","폐업","서울특별시 은평구 역촌동 43번지 47호 1층 ","","","20150916","","","","02-355-8575","0.00","","","","","","","",""
"3110000","20090402","쿨펫동물병원","0002","폐업","서울특별시 은평구 대조동 240번지 2001아울렛 7층 ","","","20111101","","","","350-7272","0.00","판매시설외(제1.2종근생)","","0","0","","","",""
"3110000","20070214","허브종합동물병원","0002","폐업","서울특별시 은평구 신사동 24번지 59  호 경보빌딩 ","","","20080319","","","","376-7584","2823.97","제2종근린생활시설","철근콘크리트구조","1","10","일반주거지역","","",""
"3110000","20031016","더탑동물병원","0002","폐업","서울특별시 은평구 녹번동 117번지 88호 2층 ","","","20170220","","","","356-7588","123.64","","근린생활시설","","","","","",""
"3110000","20070201","연신내동물병원","0002","폐업","서울특별시 은평구 불광동 319번지 33호 대흥빌라 101호 ","","","20160701","","","","386-2075","36.00","","기타근린생활시설","","","","","",""
"3110000","20150327","아리동물병원","0002","폐업","서울특별시 은평구 증산동 162번지 20호  102호 ","","","20180213","","","","02-307-7502","0.00","","","","","","","",""
"3110000","20050303","연신내 동물병원","0002","폐업","서울특별시 은평구 불광동 309번지  ","","","20070201","","","","386-2075","2041.38","근린생활시설","철근콘크리트 구조","1","4","","","",""
"3110000","20150916","튼튼동물병원","0002","폐업","서울특별시 은평구 역촌동 43번지 47호 1층 ","","","20160503","","","","02-355-8575","","","","","","","","",""
"3110000","20120704","도그원 동물의료센터","0000","정상","서울특별시 은평구 갈현동 431번지 5호 지층 2층 ","","","","","","","02-358-1591","0.00","제2종근린생활시설(동물병원)","","","","","","",""
"3110000","20130225","24시스마트동물메디컬센터","0000","정상","서울특별시 은평구 응암동 91번지 5호  ","","","","","","","02-387-7582","0.00","","","","","","","",""
"3110000","20160509","튼튼동물병원","0002","폐업","서울특별시 은평구 역촌동 43번지 47호  ","","","20170429","","","","02-355-8575","0.00","","","","","","","",""
"3110000","20120621","뉴타운동물병원","0000","정상","서울특별시 은평구 진관동 20번지 상림마을 821동 101호 ","","","","","","","385-8275","0.00","","","","","","","",""
"3110000","20031114","우신동물병원","0000","정상","서울특별시 은평구 역촌동 22번지 49호  101호 ","","","","","","","356-7547","0.00","","","0","0","","","",""
"3110000","20100302","한빛동물병원","0000","정상","서울특별시 은평구 진관동 5번지 은평뉴타운상림마을 629동 116호 ","","","","","","","382-7511","57.88","2종근생","","0","1","","","",""
"3110000","19990508","오거리동물병원","0000","정상","서울특별시 은평구 응암동 589번지 12호 2층 ","","","","","","","02-306-0158","105.84","","근린생활시설","4","1","","","",""
"3110000","20150102","도담동물병원","0000","정상","서울특별시 은평구 역촌동 51번지 22호  ","","","","","","","02-388-0275","0.00","근린생활시설","","","","","","",""
"3110000","20120213","Dr.윤24시동물병원","0000","정상","서울특별시 은평구 대조동 187번지 24호  ","","","","","","","02-359-2020","0.00","","","","","","","",""
"3110000","20161227","참좋은동물병원","0000","정상","서울특별시 은평구 응암동 244번지 212호  ","","","","","","","02-3152-0075","0.00","제1종근린생활시설","철근콘크리트","","","","","",""
"3110000","20170907","가든펫동물병원","0000","정상","서울특별시 은평구 증산동 202번지 27호 지하1층 ","","","","","","","02-373-5555","0.00","","","","","","","",""
"3110000","20180205","디엠씨(DMC)동물병원","0000","정상","서울특별시 은평구 수색동 75번지 디엠씨 자이1단지(DMC 자이1) 107호 ","","","","","","","02-3152-8575","0.00","","","","","","","",""
"3110000","19881111","김정복동물병원","0000","정상","서울특별시 은평구 갈현동 394번지 19호  ","","","","","","","357-8538","0.00","","","0","0","","","",""
"3110000","20181029","연서동물종합병원","0000","정상","서울특별시 은평구 대조동 223번지 13호 1층 ","","","","","","","02-358-7582","0.00","","","","","","","",""
"3110000","20090327","야옹동물병원","0000","정상","서울특별시 은평구 응암동 107번지 12호  ","","","","","","","354-0087","0.00","제2종근린생활시설","","0","0","","","",""
"3110000","20000328","미래동물병원","0000","정상","서울특별시 은평구 갈현동 498번지 3호  ","","","","","","","386-6092","0.00","","","0","0","","","",""
"3110000","20070615","은평동물병원","0000","정상","서울특별시 은평구 대조동 179번지 16호  ","","","","","","","358-7566","681.66","제2종근생","철근콘크리트구조","2","3","","","",""
"3110000","20000321","LOVE MY PET 동물병원","0000","정상","서울특별시 은평구 응암동 74번지 14호  ","","","","","","","382-7582","165.62","","","0","0","","","",""
"3110000","19960418","늘푸른동물병원","0000","정상","서울특별시 은평구 신사동 20번지 24호  ","","","","","","","388-3008","0.00","","","0","0","","","",""
"3110000","20150526","스머프동물병원","0000","정상","서울특별시 은평구 응암동 194번지 25호  ","","","","","","","02-969-7582","0.00","","","","","","","",""
"3110000","20160125","서울햇빛동물병원","0000","정상","서울특별시 은평구 진관동 82번지 은평뉴타운우물골아파트 두산위브 202동 B01호 ","","","","","","","02-387-8275","0.00","","","","","","","",""
"3110000","20170830","우리덕구동물병원","0000","정상","서울특별시 은평구 진관동 83번지 은평뉴타운우물골 205동 B104호 ","","","","","","","02-6953-8275","0.00","","","","","","","",""
"3110000","20160318","둘레길동물병원","0000","정상","서울특별시 은평구 불광동 104번지 94호  ","","","","","","","02-354-7544","120.00","","","","","","","",""
"3110000","20140901","다루동물병원","0000","정상","서울특별시 은평구 불광동 554번지 1호 1층 ","","","","","","","02-356-8353","0.00","","","","","","","",""
"3110000","20170308","담은동물병원","0000","정상","서울특별시 은평구 불광동 643번지 상가 지하2층 128호 ","","","","","","","02-356-9475","0.00","","","","","","","",""
"3110000","20190507","24시 치유동물의료센터","0000","정상","서울특별시 은평구 녹번동 215번지  ","","","","","","","02-6964-8276","0.00","","","","","","","",""
"3110000","20171222","연서동물종합병원","0002","폐업","서울특별시 은평구 대조동 223번지 13호  ","","","20181026","","","","02-358-7582","0.00","","","","","","","",""
