"시군구코드","신고일자","업소명","영업상태코드","영업상태","사업장소재지(지번)","휴업시작일자","휴업종료일자","폐업일자","재개업일자","행정처분일자","행정처분사유","전화번호","면적(㎡)","건물용도","건물구조","지하층","지상층","건물도시계획","건물주변환경","신고면허세종호","우편번호(지번)"
"3020000","20030801","한사랑동물병원","0000","정상","서울특별시 용산구 용산동2가 45번지 7호  ","","","","","","","749-8275","0.00","","","0","0","","","",""
"3020000","20021223","남산동물병원","0000","정상","서울특별시 용산구 후암동 63번지 1호 지상1층 ","","","","","","","778-7582","51.40","","","0","1","","","",""
"3020000","20021227","열린동물종합병원","0000","정상","서울특별시 용산구 원효로2가 84번지 10호 신영빌딩 ","","","","","","","3273-0075","0.00","","","0","0","","","",""
"3020000","20051104","펫토이동물병원","0000","정상","서울특별시 용산구 한남동 653번지 26호  ","","","","","","","795-2184","36.19","근린생활시설","철근콘그리트","1","4","","일반주거지역","",""
"3020000","20021223","21세기동물병원","0000","정상","서울특별시 용산구 보광동 259번지 1호 용호빌딩 202호 203호 ","","","","","","","749-6750","0.00","","","2","1","","","",""
"3020000","20021223","이수의과의원","0000","정상","서울특별시 용산구 후암동 216번지  ","","","","","","","754-4978","1.00","","","0","1","","","",""
"3020000","20021227","한남동물병원","0000","정상","서울특별시 용산구 한남동 642번지 4호  ","","","","","","","793-9230","0.00","","","0","0","","","",""
"3020000","20090415","금강동물병원","0000","정상","서울특별시 용산구 이촌동 301번지 160호 현대아파트 21동 112호 ","","","","","","","798-7512","0.00","","","0","0","","","",""
"3020000","20110819","차오름동물병원","0000","정상","서울특별시 용산구 산천동 93번지 1호  ","","","","","","","706-7975","0.00","","","","","","","",""
"3020000","20110126","엉클장동물병원","0000","정상","서울특별시 용산구 원효로1가 133번지 3호 리첸시아 용산 A동 106호 ","","","","","","","713-0053","32.40","","","0","0","","","",""
"3020000","20120118","보광동물병원","0000","정상","서울특별시 용산구 보광동 80번지 11호  ","","","","","","","790-9808","0.00","근생","","1","","","","",""
"3020000","20120620","이태원동물병원","0000","정상","서울특별시 용산구 이태원동 531번지 지상12층 ","","","","","","","797-6677","140.40","","","","","","","",""
"3020000","20170926","더힐동물의료센터","0000","정상","서울특별시 용산구 한남동 29번지 6호 아이리스프라자 지상3층 ","","","","","","","02-792-8275","224.40","","철근콘크리트","","7","","","",""
"3020000","20150206","좋아서하는 동물병원","0000","정상","서울특별시 용산구 원효로1가 133번지 3호 리첸시아 용산 B동 113114호 ","","","","","","","02-703-0075","66.34","","","","1","","","",""
"3020000","20110131","펫동물병원","0000","정상","서울특별시 용산구 효창동 79번지 1호 지상1층 ","","","","","","","3275-0079","52.63","","","0","0","","","",""
