"시군구코드","신고일자","업소명","영업상태코드","영업상태","사업장소재지(지번)","휴업시작일자","휴업종료일자","폐업일자","재개업일자","행정처분일자","행정처분사유","전화번호","면적(㎡)","건물용도","건물구조","지하층","지상층","건물도시계획","건물주변환경","신고면허세종호","우편번호(지번)"
"3090000","20060220","행복한동물병원","0002","폐업","서울특별시 도봉구 창동 749번지 16호 108호 ","","","20090302","","","","996-8275","41.73","","","0","1","","","",""
"3090000","20021126","가나동물병원","0000","정상","서울특별시 도봉구 방학동 665번지 11호 2통 6반 삼익세라믹아파트 105동 503호 ","","","","","","","3491-4748","56.64","","","0","1","","","",""
"3090000","19941223","신창동물병원","0000","정상","서울특별시 도봉구 창동 635번지 42호 20통 1반 건영캐스빌아파트 101동 1201호 ","","","","","","","992-9414","20.65","","","0","1","","","",""
"3090000","20140310","별난동물병원","0000","정상","서울특별시 도봉구 쌍문동 716번지 31호  ","","","","","","","02-905-9119","","","","","","","","",""
"3090000","20090619","사랑해요동물병원","0000","정상","서울특별시 도봉구 쌍문동 262번지 10호  104호 ","","","","","","","907-7512","46.02","근린생활시설","","0","0","","","",""
"3090000","20180104","태일동물종합병원","0000","정상","서울특별시 도봉구 쌍문동 45번지 8호  ","","","","","","","997-0075","392.72","근린생활시설(소매점)","경량철골조","","2","","","",""
"3090000","20151203","방학동물외과센터","0000","정상","서울특별시 도봉구 방학동 653번지 17호 3층 ","","","","","","","3494-0075","0.00","","","","","","","",""
"3090000","19950707","화신종합동물병원","0000","정상","서울특별시 도봉구 방학동 664번지 11호 15통 5반  101호 ","","","","","","","3491-7060","32.20","","","0","1","","","",""
"3090000","20140630","도봉동물병원","0002","폐업","서울특별시 도봉구 도봉동 617번지 15호  ","","","20171013","","","","943-2275","27.54","","","","","","","",""
"3090000","20030828","현대종합동물병원","0002","폐업","서울특별시 도봉구 방학동 680번지 1호  ","","","20190408","","","","02-3491-8000","205.85","","","0","0","","","",""
"3090000","20050506","수호천사동물병원","0002","폐업","서울특별시 도봉구 방학동 717번지 6호 1층 ","","","20050604","","","","3493-7514","12.44","","","0","0","","","",""
"3090000","19900919","퓨리나동물병원","0000","정상","서울특별시 도봉구 쌍문동 356번지 12통 7반 삼익빌라 101동 403호 ","","","","","","","900-9929","66.24","","","0","1","","","",""
"3090000","19991202","방학동물병원","0000","정상","서울특별시 도봉구 방학동 653번지 17호 2층 ","","","","","","","3494-0075","59.00","","","2","","","","",""
"3090000","19950509","태일동물종합병원","0002","폐업","서울특별시 도봉구 쌍문동 45번지 8호  ","","","20180102","","","","997-0075","84.90","","","0","1","","","",""
"3090000","20060525","이n김동물병원","0002","폐업","서울특별시 도봉구 도봉동 636번지 12호  ","","","20170828","","","","955-6530","42.00","","","0","2","","","",""
"3090000","20170515","이엔김동물병원","0002","폐업","서울특별시 도봉구 도봉동 636번지 12호  ","","","20170519","","","","955-6530","","제2종근린생활시설제1종근린생활시설","","1","7","","","",""
"3090000","20130904","하비동물병원","0000","정상","서울특별시 도봉구 창동 75번지 4호  ","","","","","","","2038-9980","0.00","","","","","","","",""
"3090000","20051021","유현동물병원","0000","정상","서울특별시 도봉구 방학동 731번지 한화아파트 상가 105호 ","","","","","","","955-2882","40.46","","","0","0","","","",""
"3090000","20180511","둘리동물병원","0002","폐업","서울특별시 도봉구 창동 661번지 3호  ","","","","","","","993-0075","36862.00","근린생활시설","철근콘크리트구조 세멘벽돌조","1","3","근린생활시설","","",""
"3090000","20170720","트윈스동물병원","0000","정상","서울특별시 도봉구 창동 650번지 11호  ","","","","","","","906-7575","235.34","근린생활시설","철근콘크리트구조(1-3층)","","4","","","",""
"3090000","20171024","해봄동물병원","0000","정상","서울특별시 도봉구 도봉동 62번지 43호 도봉투웨니퍼스트2단지 ","","","","","","","954-6990","0.00","소매점(근린생활시설)","","1","1","","","",""
"3090000","20180614","강북우리동물의료센터","0000","정상","서울특별시 도봉구 창동 731번지 72호  ","","","","","","","999-7582","0.00","근린생활시설","","1","3","","","",""
"3090000","20181018","둘리동물병원","0000","정상","서울특별시 도봉구 창동 661번지 3호  ","","","","","","","993-0075","96.79","근린생활시설","철근콘크리트조","1","3","","","",""
"3090000","20170829","이n김동물병원","0000","정상","서울특별시 도봉구 도봉동 636번지 12호 킴스타워 ","","","","","","","9556530","0.00","제2종근린생활시설제1근린생활시설","(철근)콘크리트","1","7","","","",""
"3090000","20181115","도담동물병원","0000","정상","서울특별시 도봉구 도봉동 562번지 26호  ","","","","","","","955-8400","0.00","","","","","","","",""
"3090000","20181105","도담동물병원","0002","폐업","서울특별시 도봉구 도봉동 562번지 26호  ","","","20181112","","","","955-8400","0.00","","","","","","","",""
"3090000","20190410","현대종합동물병원","0000","정상","서울특별시 도봉구 방학동 680번지 1호 1층 ","","","","","","","3491-8000","","","","","","","","",""
"3090000","20190211","연동물병원펫샵","0000","정상","서울특별시 도봉구 도봉동 601번지 51호  ","","","","","","","954-0075","","근린생활시설","","1","3","","","",""
"3090000","20190418","빛가온동물병원","0000","정상","서울특별시 도봉구 도봉동 623번지 103호 1층 ","","","","","","","6369-0075","","","","","","","","",""
"3090000","20050620","쿨펫동물병원","0002","폐업","서울특별시 도봉구 방학동 717번지 6호  ","20121008","20130228","20190626","","","","3493-7514","46.76","","","0","0","","","",""
"3090000","20090303","행복한동물병원","0000","정상","서울특별시 도봉구 창동 749번지 16호  ","","","","","","","996-8275","38.80","근린생활시설","","0","0","","","",""
