"시군구코드","신고일자","업소명","영업상태코드","영업상태","사업장소재지(지번)","휴업시작일자","휴업종료일자","폐업일자","재개업일자","행정처분일자","행정처분사유","전화번호","면적(㎡)","건물용도","건물구조","지하층","지상층","건물도시계획","건물주변환경","신고면허세종호","우편번호(지번)"
"3230000","19931227","에이스동물병원","0002","폐업","서울특별시 송파구 가락동 156번지 3호  ","","","20020911","","","","4303737","0.00","근생","","0","1","","","",""
"3230000","20080107","오금 동물병원","0002","폐업","서울특별시 송파구 가락동 8번지 가락스타클래스 107호 ","","","20120503","","","","443-7533","36.00","","","0","1","","","",""
"3230000","20001025","올림픽동물병원","0002","폐업","서울특별시 송파구 방이동 89번지 4호  ","","","20011126","","","","400-4633","0.00","근생","","0","1","","","",""
"3230000","19940331","워리동물병원","0002","폐업","서울특별시 송파구 가락동 120번지 1호  ","","","20001222","","","","4025577","0.00","근생","","0","1","","","",""
"3230000","20121023","오즈동물병원","0002","폐업","    ","","","20121122","","","","400-4633","0.00","","","","","","","",""
"3230000","20080414","이솝 동물병원","0002","폐업","서울특별시 송파구 오금동 41번지 23호 지상1층 ","","","20090601","","","","430-5353","54.13","","","0","1","","","",""
"3230000","19891230","잠실종합병원","0002","폐업","서울특별시 송파구 송파동 48번지 19호  ","","","20000601","","","","418-4684","0.00","","","0","1","","","",""
"3230000","20110720","잠실초이 동물병원","0002","폐업","서울특별시 송파구 잠실동 40번지 갤러리아팰리스상가내 지하1층136-11호 ","","","20160713","","","","2203-0040","0.00","","","","","","","",""
"3230000","19990430","첼린저동물병원","0002","폐업","서울특별시 송파구 거여동 183번지 11호  ","","","20161101","","","","404-8275","0.00","근생","","0","1","","","",""
"3230000","20070302","최재호한방동물병원","0002","폐업","서울특별시 송파구 잠실동 250번지 13호 지상2층 ","","","20110225","","","","2202-0344","131.00","","","0","2","","","",""
"3230000","20050526","쿨펫동물병원","0002","폐업","서울특별시 송파구 잠실동 40번지 지하 136-11 ","","","20110715","","","","2203-0049","64.80","상점","철근콘크리트","5","30","","","",""
"3230000","20091110","튼튼동물병원","0002","폐업","서울특별시 송파구 풍납동 257번지 95호 지상1층 ","","","20120316","","","","473-0577","20.70","소매점","","0","1","","","",""
"3230000","20030218","페미페츠동물병원","0002","폐업","서울특별시 송파구 방이동 114번지 5호  ","","","20030605","","","","413-7119","0.00","","","0","2","","","",""
"3230000","20030604","페미페츠동물병원","0002","폐업","서울특별시 송파구 방이동 114번지 5호  ","","","20030605","","","","413-7119","0.00","","","0","0","","","",""
"3230000","20040913","펫알엔티 동물병원","0002","폐업","서울특별시 송파구 문정동 150번지 2호 지하3층 ","","","20120227","","","","428-8778","44.00","","","3","0","","","",""
"3230000","20000406","한성종합동물병원","0002","폐업","서울특별시 송파구 방이동 111번지  ","","","20011016","","","","4139181","0.00","근생","","0","1","","","",""
"3230000","19990708","한양종합동물병원","0002","폐업","서울특별시 송파구 송파동 103번지 29호  ","","","20100518","","","","420-9993","0.00","근생","","0","1","","","",""
"3230000","19981118","한울동물병원","0002","폐업","서울특별시 송파구 잠실동 40번지 1호  ","","","20050517","","","","2203-0040","0.00","근생","","0","1","","","",""
"3230000","20110826","쿨펫 월드점 동물병원","0002","폐업","    ","","","20151126","","","","2143-1735","0.00","","","","","","","",""
"3230000","20150811","KAVSC동물병원","0002","폐업","    ","","","20151106","","","","","22.68","판매시설","철근콘크리트","","6","","","",""
"3230000","20121113","치치동물병원","0002","폐업","    ","","","20171229","","","","400-7555","0.00","철근콘크리트조","","","","","","",""
"3230000","20151028","오금동물병원","0002","폐업","    ","","","20181119","","","","02-443-7533","40.80","상점(그안에 있는 근린생활시설포함)","철근콘크리트조","","","","","",""
"3230000","20160125","위즈펫동물병원","0002","폐업","    ","","","20171220","","","","02-471-8275","0.00","","","","","","","",""
"3230000","20120509","오금동물병원","0002","폐업","    ","","","20151027","","","","443-7533","40.00","","","","","","","",""
"3230000","19970315","위드펫종합동물병원","0000","정상","서울특별시 송파구 잠실동 234번지 17호 성선빌딩 ","","","","","","","2202-0075","0.00","근생","","0","1","","","",""
"3230000","20070215","동산동물병원","0002","폐업","    ","","","20171031","","","","3432-7533","0.00","","","0","0","","","",""
"3230000","20160629","송파스마일동물병원","0000","정상","서울특별시 송파구 문정동 57번지 3호  ","","","","","","","02-448-7588","220.80","근린생활시설","철근콘크리트구조","1","2","","","",""
"3230000","20151202","키다리동물병원","0000","정상","서울특별시 송파구 문정동 620번지 송파 푸르지오시티 상가 101호 ","","","","","","","02-6401-1512","0.00","근린생활시설","","","1","","","",""
"3230000","20020215","동물의왕국동물병원","0000","정상","서울특별시 송파구 마천동 35번지  ","","","","","","","406-4814","0.00","","","0","1","","","",""
"3230000","20111017","이리온 동물의료원","0002","폐업","서울특별시 송파구 송파동 141번지 2호  ","","","20181228","","","","02-425-6125","866.33","업무시설","철근콘크리트라멘조","","","","","",""
"3230000","20001019","가람종합동물병원","0002","폐업","서울특별시 송파구 거여동 562번지 2호  ","","","20171228","","","","408-9725","0.00","근생","","0","1","","","",""
"3230000","20110805","봄빛 동물병원","0000","정상","서울특별시 송파구 가락동 125번지 8호 상아빌딩 1층 ","","","","","","","400-7582","0.00","2종근린생활시설","","","","","","",""
"3230000","20160531","바우동물병원","0002","폐업","서울특별시 송파구 신천동 7번지 장미아파트 비상가 2동 108호 ","","","20190503","","","","02-424-7582","49.92","상업시설","철근콘크리트조","","","","","",""
"3230000","20180405","웰니스동물병원(롯데월드점)","0002","폐업","서울특별시 송파구 잠실동 40번지 1호 롯데월드1층 S-911호 ","","","20180817","","","","02-6941-1470","0.00","","","","","","","",""
"3230000","20070314","KYH웰빙동물병원","0000","정상","서울특별시 송파구 잠실동 252번지 6호 태영빌딩 ","","","","","","","422-3379","0.00","","","0","1","","","",""
"3230000","19990108","가락종합동물병원","0000","정상","서울특별시 송파구 방이동 226번지 7호 건양빌딩 ","","","","","","","413-0075","0.00","근생","","0","1","","","",""
"3230000","20150612","온마음 동물메디컬센터","0000","정상","서울특별시 송파구 거여동 20번지 5호 정림빌딩 1층 ","","","","","","","02-449-0075","116.88","근생","철근콘크리트","","","","","",""
"3230000","20100830","갤러리아동물병원","0000","정상","서울특별시 송파구 잠실동 40번지 갤러리아팰리스상가 124호 ","","","","","","","2144-6175","45.53","시장","철근콘크리트조","0","0","","","",""
"3230000","20110628","웰니스동물병원","0002","폐업","서울특별시 송파구 문정동 628번지 가든파이브툴 지하1층 ","","","20190411","","","","2047-4224","0.00","판매시설","","5","10","","","",""
"3230000","20030121","펫가든동물병원","0000","정상","서울특별시 송파구 문정동 150번지 2호 문정프라자 ","","","","","","","400-0075","0.00","","","0","1","","","",""
"3230000","20181113","샤인동물메디컬센터","0000","정상","서울특별시 송파구 송파동 15번지 6호  ","","","","","","","02-2088-7775","0.00","근린생활시설","","","3","","","",""
"3230000","20110107","연 동물병원","0000","정상","서울특별시 송파구 잠실동 19번지 9호 잠실파인애플상가 A동 2층 910호 ","","","","","","","423-8280","41.53","2종근린생활시설","철근콘크리트","0","2","","","",""
"3230000","20040203","에버펫 동물병원","0000","정상","서울특별시 송파구 가락동 175번지 14호 연암빌딩 ","","","","","","","409-7533","149.00","","","0","1","","","",""
"3230000","20041013","송이종합동물병원","0000","정상","서울특별시 송파구 송파동 164번지 7호  ","","","","","","","415-7114","78.58","동물병원","","1","","","","",""
"3230000","19900808","이재풍동물병원","0000","정상","서울특별시 송파구 오금동 39번지 1호  ","","","","","","","404-6123","21.45","철근콘크리트조","","0","1","","","",""
"3230000","20160510","위례동물병원","0000","정상","서울특별시 송파구 장지동 894번지 위례아이파크상가 5동 E117호 ","","","","","","","02-3401-0075","36.41","제2종근린생활시설","철골철근콘크리트","","","","","",""
"3230000","20041122","씨밀레동물병원","0000","정상","서울특별시 송파구 풍납동 403번지 9호 웅산빌딩 ","","","","","","","470-7905","0.00","","","0","1","","","",""
"3230000","20060125","호수동물병원","0000","정상","서울특별시 송파구 송파동 58번지 4호 레이크 해모로 105호 ","","","","","","","413-7514","0.00","","","0","1","","","",""
"3230000","20170814","송파원동물병원","0000","정상","서울특별시 송파구 송파동 135번지 2호 2층 ","","","","","","","419-7571","185.60","","","1","3","","","",""
"3230000","20070316","잠실준25시동물병원","0000","정상","서울특별시 송파구 삼전동 22번지 1호 유시에셋 ","","","","","","","415-7580","65.29","","","0","1","","","",""
"3230000","20080307","더 샵 동물메디컬센터","0000","정상","서울특별시 송파구 신천동 11번지 4호 잠실 푸르지오 월드마크 상가 207호 ","","","","","","","416-7512","0.00","","","0","1","","","",""
"3230000","20180325","잘키움행동치료동물병원","0002","폐업","서울특별시 송파구 방이동 108번지 7호 2층 ","","","20190724","","","","02-417-7774","0.00","근린생활시설","","","","","","",""
"3230000","20180816","잠실베스트동물병원 수술재활센터","0000","정상","서울특별시 송파구 석촌동 2번지 9호 금보 2층 ","","","","","","","22037975","0.00","","","","","","","",""
"3230000","20140901","행복한 우리아이 동물병원","0000","정상","서울특별시 송파구 삼전동 22번지 6호 1층 ","","","","","","","024247552","0.00","","","","","","","",""
"3230000","20141215","꿈이크는 동물병원","0000","정상","서울특별시 송파구 잠실동 222번지 6호 그린빌딩 1층 ","","","","","","","02-420-7580","67.96","","","","","","","",""
"3230000","20150701","청담동물병원","0000","정상","서울특별시 송파구 풍납동 257번지 95호  ","","","","","","","473-0577","0.00","","","","","","","",""
"3230000","19910218","영국동물병원","0000","정상","서울특별시 송파구 가락동 190번지 6호 무영빌딩 ","","","","","","","02-402-5746","0.00","","","0","1","","","",""
"3230000","20190220","문정힐스 동물병원","0000","정상","서울특별시 송파구 문정동 652번지 4호 힐스테이트에코문정상가 1층 120121호 ","","","","","","","","0.00","","","","","","","",""
"3230000","19910330","희망종합동물병원","0000","정상","서울특별시 송파구 잠실동 175번지 12호 올림픽타워 101호 ","","","","","","","414-7588","0.00","","","0","1","","","",""
"3230000","19930713","오주동물병원","0000","정상","서울특별시 송파구 거여동 133번지 77호 흥일빌딩 ","","","","","","","443-8083","0.00","근린상가","","0","1","","","",""
"3230000","19940629","김민재동물병원","0000","정상","서울특별시 송파구 오금동 120번지 7호  ","","","","","","","443-8973","0.00","근생","","0","1","","","",""
"3230000","20020916","25시동물의료센터","0000","정상","서울특별시 송파구 삼전동 5번지 3호 남관빌딩 ","","","","","","","419-1351","0.00","","","0","2","","","",""
"3230000","20131231","석촌동물병원","0000","정상","서울특별시 송파구 석촌동 174번지 12호 청호빌딩 1층 2호 ","","","","","","","02-414-7975","60.14","상가","철근콘크리트조","","1","","","",""
"3230000","20120416","이룸동물병원","0000","정상","서울특별시 송파구 석촌동 213번지 2호 보라빌딩 ","","","","","","","419-7580","198.00","","","1","","","","",""
"3230000","20180723","더오동물병원","0000","정상","서울특별시 송파구 잠실동 27번지 잠실주공아파트상가 1층 106호 ","","","","","","","02-423-5755","0.00","","","","1","","","",""
"3230000","19990713","하트동물메디컬센터","0000","정상","서울특별시 송파구 삼전동 132번지 12호 신일빌딩 ","","","","","","","424-2955","243.80","근생","근린생활시설","1","1","","","",""
"3230000","20100716","스킨앤이어동물병원","0000","정상","서울특별시 송파구 송파동 7번지 7호 성정빌딩 ","","","","","","","02-417-3021","0.00","","","0","0","","","",""
"3230000","20130515","24시잠실ON동물의료센터","0000","정상","서울특별시 송파구 잠실동 175번지 6호 J타워 202호 ","","","","","","","418-0724","0.00","제2종근린생활시설","","","","","","",""
"3230000","20180820","웰니스동물병원(롯데월드점)","0000","정상","서울특별시 송파구 잠실동 40번지 1호 롯데월드 1층 S-911호 ","","","","","","","0269411470","0.00","근린생활시설","","","","","","",""
"3230000","20140611","문정탑동물병원","0000","정상","서울특별시 송파구 문정동 4번지 2호 성해아파트상가 1층 ","","","","","","","431-0275","107.47","근린생활시설","","","","","","",""
"3230000","20120814","리센츠 스타 동물병원","0000","정상","서울특별시 송파구 잠실동 22번지 6호 리센츠상가 1층 C13C14호 ","","","","","","","02-419-1010","48.37","","상업","","","","","",""
"3230000","20180702","닥터캣 고양이병원","0000","정상","서울특별시 송파구 석촌동 15번지 제우빌딩 2층 202호 ","","","","","","","02-2039-2575","0.00","","","","","","","",""
"3230000","20111012","유앤동물의료원","0000","정상","서울특별시 송파구 오금동 17번지 왕천빌딩 1층 ","","","","","","","02-2043-7582","0.00","판매시설","철근콘크리트조","","","","","",""
"3230000","20180212","신천동물병원","0000","정상","서울특별시 송파구 잠실동 242번지 4호 리치빌딩 1층 ","","","","","","","02-420-0975","0.00","","","","","","","",""
"3230000","20180413","위례S동물의료센터","0000","정상","서울특별시 송파구 장지동 881번지 5호 에스비트램스퀘어 203204호 ","","","","","","","02-431-7575","0.00","010-9498-1728","","","","","","",""
"3230000","20030507","준동물병원","0000","정상","서울특별시 송파구 오금동 95번지 1호 이화빌딩 ","","","","","","","402-9119","207.00","철근콘크리트조","","1","4","","","",""
"3230000","20010621","송파동물의료센터","0000","정상","서울특별시 송파구 송파동 97번지 14호  ","","","","","","","424-3662","0.00","근생","","0","1","","","",""
"3230000","20100525","한양종합동물병원","0000","정상","서울특별시 송파구 송파동 103번지 29호  ","","","","","","","420-9993","0.00","","","0","0","","","",""
"3230000","20160909","마루동물병원","0000","정상","서울특별시 송파구 거여동 290번지 3호 우토 파크빌딩 ","","","","","","","024438898","0.00","","","","","","","",""
"3230000","20160621","송파바로동물병원","0000","정상","서울특별시 송파구 문정동 85번지 어은회관 ","","","","","","","02-400-8575","264.00","근린생활시설","철근콘크리트구조","","","","","",""
"3230000","20091202","에코동물병원","0000","정상","서울특별시 송파구 가락동 137번지 3호 현대빌리지 1층 2호 ","","","","","","","443-2222","0.00","","","0","0","","","",""
"3230000","20140327","라임동물병원","0000","정상","서울특별시 송파구 방이동 135번지 1호 세림빌딩 1층 ","","","","","","","02-6227-7582","85.96","근린생활","","","","","","",""
"3230000","20180212","송파데일리동물병원","0000","정상","서울특별시 송파구 문정동 624번지 송파아이파크 1동 E204호 ","","","","","","","02-403-7582","0.00","","","","","","","",""
"3230000","20140521","잠실베스트동물메디컬센터","0000","정상","서울특별시 송파구 석촌동 2번지 9호 금보 1층 ","","","","","","","02-2203-7975","0.00","","","","","","","",""
"3230000","20190516","헬릭스동물메디컬센터 송파분원","0000","정상","서울특별시 송파구 삼전동 28번지 2호 청목빌딩 ","","","","","","","","0.00","","","","","","","",""
"3230000","20070517","쿨독동물병원","0000","정상","서울특별시 송파구 가락동 87번지 1호 MOXENHOUSE ","","","","","","","408-5400","0.00","","","0","1","","","",""
"3230000","20130723","킴리동물병원","0000","정상","서울특별시 송파구 신천동 11번지 장미c상가 내제2층 203호 내제2층 204동 3호 ","","","","","","","02-6925-5475","0.00","","","","","","","",""
"3230000","20020916","잠실종합동물병원","0000","정상","서울특별시 송파구 송파동 96번지 6호 창영빌딩 ","","","","","","","415-7585","0.00","","","0","1","","","",""
"3230000","20090714","리오동물병원","0000","정상","서울특별시 송파구 신천동 17번지 파크리오상가 36호 ","","","","","","","415-7579","28.47","철근콘크리트구조","","0","0","","","",""
"3230000","19910426","노아동물병원","0000","정상","서울특별시 송파구 거여동 562번지 4호  ","","","","","","","401-0075","0.00","","","0","1","","","",""
"3230000","20090324","두리동물병원","0000","정상","서울특별시 송파구 마천동 161번지 2호  ","","","","","","","449-8575","50.00","근린생활시설","철근콘크리트","0","1","","","",""
"3230000","19930702","펫토피아동물병원","0000","정상","서울특별시 송파구 방이동 124번지 8호 남양빌딩 ","","","","","","","414-0075","0.00","근생","","0","1","","","",""
