"시군구코드","신고일자","업소명","영업상태코드","영업상태","사업장소재지(지번)","휴업시작일자","휴업종료일자","폐업일자","재개업일자","행정처분일자","행정처분사유","전화번호","면적(㎡)","건물용도","건물구조","지하층","지상층","건물도시계획","건물주변환경","신고면허세종호","우편번호(지번)"
"3140000","20040802","덕터펫 동물병원","0002","폐업","서울특별시 양천구 목동 919번지 7   호 한국까르푸 목동점 1층 ","","","20050310","","","","2643-0283","42.60","","","0","0","","","",""
"3140000","20040922","파란종합 동물병원","0000","정상","서울특별시 양천구 신월동 536번지 6호  ","","","","","","","2692-8255","97.70","","","0","0","","","",""
"3140000","20030414","햇살동물병원","0002","폐업","서울특별시 양천구 신월동 446번지 4호  ","","","20080715","","","","2690-5673","43.70","근린생활시설","","0","1","","","",""
"3140000","20010810","목동동물병원","0002","폐업","서울특별시 양천구 목동 907번지 10호 현대파리지앙 121호 ","","","20120515","","","","","0.00","","","0","1","","","",""
"3140000","20050726","다솜동물병원","0002","폐업","서울특별시 양천구 목동 923번지 15  호 동문굿모닝탑 상가 106호 ","","","20060525","","","","2647-8572","36.00","","","0","1","","","",""
"3140000","20051124","Dr.Pet 동물병원","0002","폐업","서울특별시 양천구 목동 919번지 7호 한국까르푸 1층 ","","","20061221","","","","02-2643-0283","0.00","","","0","0","","","",""
"3140000","20030718","닥터펫동물병원","0002","폐업","서울특별시 양천구 목동 919번지 7   호 한국까르프 목동점 1층 ","","","20040712","","","","","42.60","근린생활시설","","0","1","","","",""
"3140000","20070212","닥터펫동물병원","0002","폐업","서울특별시 양천구 목동 919번지 7호 2층 ","","","20071231","","","","02-2643-0283","24.00","철근콘크리트","","0","2","판매및영업시설","","",""
"3140000","19940707","신월동물병원","0002","폐업","서울특별시 양천구 신월동 512번지 7호  ","","","20080820","","","","2608-5886","1.00","근린생활시설","","0","1","","","",""
"3140000","20071203","쿨펫동물병원","0002","폐업","서울특별시 양천구 목동 917번지 6호 행복한세상백화점 지하2층 ","","","20081015","","","","2645-7582","28.00","근린생활시설","철골철근콘크리트구조","2","0","","","",""
"3140000","20081107","대현동물병원","0002","폐업","서울특별시 양천구 목동 506번지 7호  ","","","20141202","","","","2651-1855","50.00","근린생활시설","철근콘크리트","0","1","","","",""
"3140000","20090218","리베 동물의료센터","0002","폐업","서울특별시 양천구 신정동 898번지 2호  ","","","20120720","","","","2604-0156-8","270.00","근린생활시설","철근콘크리트","1","2","","","",""
"3140000","20081021","행복한세상동물병원","0000","정상","서울특별시 양천구 목동 917번지 6호 지하2층 ","","","","","","","2645-7582","28.00","근린생활시설","철근콘크리트구조","2","0","","","",""
"3140000","20090420","쿨펫이마트목동점","0002","폐업","서울특별시 양천구 목동 962번지 트라팰리스 1층 ","","","20090701","","","","","40.00","판매시설","철근콘크리트","0","0","","","",""
"3140000","20090703","쿨펫이마트 목동점 동물병원","0000","정상","서울특별시 양천구 목동 962번지 트라펠리스 지하1층 ","","","","","","","2645-2727","40.00","근린생활시설","철근콘크리트구조","1","0","","","",""
"3140000","20091217","가나종합동물병원","0000","정상","서울특별시 양천구 목동 908번지 31호 목동프라자 ","","","","","","","2645-7588","127.14","근린생활시설","철근콘크리트","0","0","","","",""
"3140000","20090916","닥터펫 동물병원","0002","폐업","서울특별시 양천구 목동 919번지 0007호  ","","","20101129","","","","02-2643-0283","0.00","근린생활시설","","0","0","","","",""
"3140000","20110216","닥터펫동물병원","0002","폐업","서울특별시 양천구 목동 919번지 7   호 홈플러스 2층 ","","","20110426","","","","2643-0283","62.00","","","0","0","","","",""
"3140000","20070327","리더스24시 동물병원","0000","정상","서울특별시 양천구 신정동 117번지 37호  ","","","","","","","02-2652-1865","40.00","근린생활시설","","0","1","","","",""
"3140000","19950905","하니동물병원","0002","폐업","서울특별시 양천구 목동 783번지 2호  ","","","20130527","","","","2647-1772","0.00","","","0","0","","","",""
"3140000","20140114","리베동물의료센터","0002","폐업","서울특별시 양천구 신정동 898번지 2호  ","","","20150130","","","","2604-0156","","","","","","","","",""
"3140000","20030219","다정종합동물병원","0002","폐업","서울특별시 양천구 신월동 116번지 14호  ","","","20130402","","","","2694-9550","61.90","근린생활시설","","0","0","","","",""
"3140000","20080822","킴스동물병원","0002","폐업","서울특별시 양천구 신월동 512번지 7   호  ","","","20110811","","","","2608-5886","42.90","근린생활시설","철근콘크리트구조","0","1","","","",""
"3140000","20110607","하나동물병원","0002","폐업","서울특별시 양천구 신정동 323번지 세림프라자 106호 ","","","20170228","","","","2645-7611","44.80","근린생활시설","","","","","","",""
"3140000","19950425","상아동물병원","0002","폐업","서울특별시 양천구 신정동 995번지 4   호  ","","","20120501","","","","2644-0069","0.00","","","0","1","","","",""
"3140000","20040930","하릅강아지 동물병원","0002","폐업","서울특별시 양천구 신정동 1267번지 뉴목동프라자 113호 ","","","20060605","","","","2608-9090","49.20","","","0","0","","","",""
"3140000","20080418","닥터펫 동물병원","0002","폐업","서울특별시 양천구 목동 919번지 7호 홈에버 목동점 1층 ","","","20090831","","","","2643-0283","43.12","근린생활시설","철근콘크리트","0","1","","","",""
"3140000","20170302","하나동물병원","0002","폐업","서울특별시 양천구 신정동 323번지 세림프라자 106호 ","","","20190115","","","","02-2645-7611","0.00","","","","","","","",""
"3140000","20120720","리베동물 의료센터","0002","폐업","서울특별시 양천구 신정동 898번지 2호  ","","","20140113","","","","2604-0256","314.00","","","","","","","",""
"3140000","19970320","양천종합동물병원","0000","정상","서울특별시 양천구 신월동 444번지 11호  ","","","","","","","2607-0022","0.00","근린생활시설","","0","0","","","",""
"3140000","19990625","민병철동물병원","0000","정상","서울특별시 양천구 신월동 50번지 5호  ","","","","","","","2695-1231","0.00","","","0","1","","","",""
"3140000","20030415","바우동물병원","0002","폐업","서울특별시 양천구 신정동 1052번지 3호  ","","","20161221","","","","2643-8204","75.00","","","0","0","","","",""
"3140000","20130627","아람동물병원","0002","폐업","서울특별시 양천구 목동 948번지 목동2차월드메르디앙 상가 지층 103호 ","","","20150401","","","","2062-9725","33.60","제2종근린생활시설 동물병원","","","","","","",""
"3140000","20030422","신정 동물병원","0000","정상","서울특별시 양천구 신정동 987번지 3호 1층 ","","","","","","","2697-7576","76.30","","","0","0","","","",""
"3140000","20020503","필동물종합병원","0000","정상","서울특별시 양천구 목동 805번지 1호  ","","","","","","","2649-0774","0.00","","","0","0","","","",""
"3140000","20040117","참사랑동물병원","0000","정상","서울특별시 양천구 신정동 337번지 7호  ","","","","","","","2643-7882","56.00","","","0","1","","","",""
"3140000","20080723","햇살동물병원","0000","정상","서울특별시 양천구 신월동 446번지 4호  ","","","","","","","2690-5673","44.55","근린생활시설","철근콘크리트구조","0","1","","","",""
"3140000","20170410","24시 서울 탑 동물병원","0000","정상","서울특별시 양천구 신정동 1182번지 11호  ","","","","","","","02-2601-8875","168.50","","","","","","","",""
"3140000","20170628","두암동물병원","0000","정상","서울특별시 양천구 목동 507번지 2호 덕수프라자 ","","","","","","","8464597","0.00","","","","","","","",""
"3140000","20060214","일오삼동물병원","0000","정상","서울특별시 양천구 신월동 972번지 6호 104호 ","","","","","","","2606-1990","25.16","","","0","1","근린생활시설","","",""
"3140000","20151203","공원옆동물병원","0000","정상","서울특별시 양천구 신정동 321번지 6호 센트럴프라자 104호 ","","","","","","","2650-8275","58.93","근생","","","","","","",""
"3140000","20020605","혜인종합 동물병원","0000","정상","서울특별시 양천구 목동 613번지 8호 혜인빌딩 ","","","","","","","2645-1475","0.00","","","0","0","","","",""
"3140000","19971029","이솝동물병원","0000","정상","서울특별시 양천구 신정동 294번지 29호  ","","","","","","","2644-8275","0.00","","","0","1","","","",""
"3140000","20141201","팜랜드동물병원","0000","정상","서울특별시 양천구 목동 799번지 1호 1층 ","","","","","","","6348-1982","31.50","제1종근린생활시설","","","","","","",""
"3140000","19900223","강현림 종합동물병원","0000","정상","서울특별시 양천구 목동 657번지 16호  ","","","","","","","2642-9159","1.00","","","0","1","","","",""
"3140000","19990309","나우동물종합병원","0000","정상","서울특별시 양천구 목동 752번지 1호 극동상가 103 ","","","","","","","2644-8254","0.00","","","0","0","","","",""
"3140000","20141203","대현동물병원","0000","정상","서울특별시 양천구 목동 531번지 13호  101호 ","","","","","","","2651-1855","54.45","근생","","","","","","",""
"3140000","20120507","상아동물병원","0000","정상","서울특별시 양천구 신정동 995번지 4호  ","","","","","","","2644-0069","0.00","근린생활시설","","","","","","",""
"3140000","20130530","하니동물병원","0002","폐업","서울특별시 양천구 목동 783번지 2호 12층 ","","","20181022","","","","2647-1772","259.64","제2종근린생활시설(동물병원)","","","","","","",""
"3140000","20150202","홍익동물병원","0002","폐업","서울특별시 양천구 신정동 898번지 2호 12층 ","","","20170105","","","","2604-0156","329.18","근생(동물병원)","","","2","","","",""
"3140000","20011220","슈슈애견동물병원","0002","폐업","서울특별시 양천구 신정동 117번지 37호  ","","","20070322","","","","2652-5475","0.00","","","0","0","","","",""
"3140000","19980516","가나동물병원","0002","폐업","서울특별시 양천구 목동 908번지 31호 목동프라자 105 ","","","20091214","","","","2645-7588","0.00","","","0","0","","","",""
"3140000","20060927","행복동물병원","0002","폐업","서울특별시 양천구 목동 907번지 현대월드상가 101-1 ","","","20080801","","","","02-2647-7501","38.00","점포","철근콘크리트","0","1","","","",""
"3140000","20040316","비비펫 동물병원","0002","폐업","서울특별시 양천구 목동 808번지 5   호 대원칸타빌 상가 ","","","20130131","","","","2642-8655","70.00","","","0","1","","","",""
"3140000","20010619","황경택동물병원","0002","폐업","서울특별시 양천구 목동 905번지 22  호 목동트윈빌딩(102호) ","","","20060220","","","","2642-7582","0.00","","","0","1","","","",""
"3140000","20071010","우리들 동물메디컬 센터","0000","정상","서울특별시 양천구 신정동 1007번지 10호  ","","","","","","","2642-7588","","철근콘크리트","","0","0","","","",""
"3140000","20050408","닥터펫 동물병원","0002","폐업","서울특별시 양천구 목동 919번지 7   호 한국까르푸 1층 ","","","20051024","","","","","42.60","","","0","0","","","",""
"3140000","19900130","우신동물병원","0000","정상","서울특별시 양천구 신월동 501번지 12호  ","","","","","","","2693-8883","1.00","","","0","1","","","",""
"3140000","20151023","구름동물병원","0000","정상","서울특별시 양천구 신정동 1320번지 2호 신정프라자 203호 ","","","","","","","2694-8275","149.42","근생","","","","","","",""
"3140000","20110502","닥터펫동물병원","0000","정상","서울특별시 양천구 목동 919번지 7호 홈플러스 2층 ","","","","","","","2643-0283","62.00","","","","","","","",""
"3140000","20120517","목동 동물병원","0000","정상","서울특별시 양천구 목동 907번지 10호  ","","","","","","","2648-8275","47.84","근린생활시설","","","","","","",""
"3140000","19940318","해성동물병원","0000","정상","서울특별시 양천구 신정동 1020번지 17호  ","","","","","","","02-2651-9953","1.00","","","0","1","","","",""
"3140000","20060320","행복한동물병원","0000","정상","서울특별시 양천구 목동 515번지 1호  ","","","","","","","2655-2258","0.00","근린생활시설","","0","1","","","",""
"3140000","19950615","노아동물병원","0000","정상","서울특별시 양천구 신정동 294번지 62호  ","","","","","","","0226546183","62.40","","근린생활시설","1","","","","",""
"3140000","20160829","밀리언동물병원","0000","정상","서울특별시 양천구 신정동 1028번지 4호  ","","","","","","","02-2061-5277","0.00","","","","","","","",""
"3140000","20170118","다온동물병원","0000","정상","서울특별시 양천구 신정동 1052번지 3호  ","","","","","","","02-2643-8204","0.00","","","","","","","",""
"3140000","20170309","페토브 동물병원","0000","정상","서울특별시 양천구 신정동 329번지 목동신시가지아파트14단지 B상가 117호 ","","","","","","","2642-1239","44.80","","","","","","","",""
"3140000","20170703","캐슬동물종합병원","0000","정상","서울특별시 양천구 신정동 202번지 13호 쌍용빌딩 4층 ","","","","","","","02-2060-0999","0.00","","","","","","","",""
"3140000","20181024","하니동물병원","0000","정상","서울특별시 양천구 목동 783번지 2호  ","","","","","","","02-2647-1772","259.64","제2종근린생활시설","철근콘크리트조","","2","","","",""
"3140000","20060630","미니주동물병원","0000","정상","서울특별시 양천구 목동 601번지 6호  ","","","","","","","2651-8575","28.00","근린생활시설","철근콘크리트","0","1","","","",""
"3140000","20141219","서서울호수동물병원","0000","정상","서울특별시 양천구 신월동 130번지 5호 1층 ","","","","","","","6959-8448","105.57","소매점","","","","","","",""
"3140000","20150824","파리스동물병원","0000","정상","서울특별시 양천구 목동 903번지 목동신시가지아파트3단지 상가동 105호 204호 ","","","","","","","2644-8878","166.00","근린생활시설(점포 생활시설)","","","","","","",""
"3140000","20031210","리즈동물병원","0000","정상","서울특별시 양천구 목동 773번지 3호 106호 ","","","","","","","2062-1110","32.90","","","0","1","","","",""
"3140000","20190129","가온동물병원","0000","정상","서울특별시 양천구 목동 721번지 1호 목동한강팰리스 ","","","","","","","02-2643-2777","0.00","근린생활시설","철근콘크리트","","","","","",""
"3140000","20161025","리베동물메디컬센터","0000","정상","서울특별시 양천구 목동 408번지 115호  ","","","","","","","02-2604-0156","","","","","","","","",""
