"시군구코드","신고일자","업소명","영업상태코드","영업상태","사업장소재지(지번)","휴업시작일자","휴업종료일자","폐업일자","재개업일자","행정처분일자","행정처분사유","전화번호","면적(㎡)","건물용도","건물구조","지하층","지상층","건물도시계획","건물주변환경","신고면허세종호","우편번호(지번)"
"3180000","20100422","온누리 종합동물병원","0000","정상","서울특별시 영등포구 신길동 214번지 55호 2층 ","","","","","","","845-0780","0.00","제2종근린생활시설","","0","0","","","",""
"3180000","20040821","도그플러스 동물병원","0002","폐업","서울특별시 영등포구 문래동3가 55번지 3호 홈프러스 4층 ","","","20121126","","","","2069-0082","0.00","","","0","0","","","",""
"3180000","20121126","도그플러스동물병원","0000","정상","서울특별시 영등포구 문래동3가 55번지 3호 4층 ","","","","","","","02-2069-0082","54.14","","","","","","","",""
"3180000","20010504","강쥐생각동물병원","0002","폐업","서울특별시 영등포구 영등포동 592번지 24호 1층 ","","","20081110","","","","2638-0644","73.00","","","0","0","","","",""
"3180000","19881114","대방동물병원","0000","정상","서울특별시 영등포구 신길동 628번지  ","","","","","","","833-0309","49.50","","","0","0","","","",""
"3180000","19931105","인성동물병원","0002","폐업","서울특별시 영등포구 신길동 1613번지  ","","","20070410","","","","831-6817","49.50","","","0","0","","","",""
"3180000","19911119","와우동물병원","0002","폐업","서울특별시 영등포구 대림동 700번지 1호  ","","","20041216","","","","2638-0644","33.00","","","0","0","","","",""
"3180000","20000519","참 동물병원","0000","정상","서울특별시 영등포구 신길동 95번지 39호  ","","","","","","","841-0075","40.50","","","0","0","","","",""
"3180000","19980819","도림동물병원","0000","정상","서울특별시 영등포구 신길동 296번지 12호  ","","","","","","","841-8341","26.40","","","0","0","","","",""
"3180000","20140724","선유동물병원","0002","폐업","서울특별시 영등포구 양평동4가 148번지 5호  ","","","20160411","","","","2671-8275","95.87","근린생활시설","","","1","","","",""
"3180000","20130702","24시 수동물메디컬센터","0002","폐업","서울특별시 영등포구 양평동1가 28번지 3호 1층 ","","","20160329","","","","02-2676-7582","148.00","","","","1","","","",""
"3180000","20140214","미소로동물병원","0000","정상","서울특별시 영등포구 영등포동8가 72번지  ","","","","","","","2679-9997","71.82","","","","1","","","",""
"3180000","20130222","펫가든동물병원","0002","폐업","서울특별시 영등포구 영등포동8가 62번지 1호 빅마켓 1층 ","","","20150407","","","","2632-7510","83.51","","","","","","","",""
"3180000","20170216","이든동물의료센터","0000","정상","서울특별시 영등포구 당산동5가 11번지 30호 12층 ","","","","","","","02-2635-2475","","","","","","","","",""
"3180000","20150507","이든동물의료센터","0002","폐업","서울특별시 영등포구 당산동5가 11번지 30호 천우빌딩 1층2층 ","","","20170216","","","","02-2635-2475","462.44","","","","","","","",""
"3180000","20150703","위즈펫동물병원VIC영등포점","0002","폐업","서울특별시 영등포구 영등포동8가 62번지 1호  ","","","20160321","","","","","68.00","","","","1","","","",""
"3180000","19940426","영등포동물병원","0002","폐업","서울특별시 영등포구 당산동1가 348번지  ","","","20060830","","","","2633-9991","33.00","","","0","0","","","",""
"3180000","20020330","제일동물병원","0002","폐업","서울특별시 영등포구 영등포동7가 70번지 11  호  ","","","20101111","","","","2633-3273","27.60","","","0","0","","","",""
"3180000","20040504","서울동물병원","0000","정상","서울특별시 영등포구 영등포동7가 64번지 48호  ","","","","","","","2632-8687","0.00","근린생활시설","철근콘크리트 연와조","1","4","","","",""
"3180000","20061208","아프리카동물병원","0002","폐업","서울특별시 영등포구 대림동 979번지 3호  ","","","20090330","","","","833-8275","0.00","","","0","0","","","",""
"3180000","20070627","디오빌 동물병원","0000","정상","서울특별시 영등포구 당산동5가 11번지 33호 당산디오빌 1층 103-3 ","","","","","","","02-2671-0026","48.00","","","0","0","","","",""
"3180000","20100423","포레스트동물병원","0002","폐업","서울특별시 영등포구 영등포동8가 76번지 1호 삼환상가 1층 114호 ","","","20170227","","","","02-2635-7582","93.39","","","1","0","","","",""
"3180000","20151016","아프리카동물병원","0000","정상","서울특별시 영등포구 대림동 979번지 3호 1층 ","","","","","","","02-833-8275","79.42","","","","","","","",""
"3180000","20151007","여의도동물병원은하점","0002","폐업","서울특별시 영등포구 여의도동 53번지 3호 은하빌딩 4층 ","","","20170207","","","","02-783-7580","","","","","","","","",""
"3180000","20151007","여의도동물병원대교점","0002","폐업","서울특별시 영등포구 여의도동 41번지 2호 대교아파트상가 113호 ","","","20170207","","","","02-761-7580","","","","","","","","",""
"3180000","20160303","경인동물의료센터","0000","정상","서울특별시 영등포구 영등포동 423번지 44호 1층 ","","","","","","","02-571-8275","0.00","","","","","","","",""
"3180000","20160329","24시수동물메디컬센터","0002","폐업","서울특별시 영등포구 양평동1가 28번지 3호 1층 ","","","20180622","","","","02-2676-7582","0.00","","","","","","","",""
"3180000","20130103","영등포동물병원","0000","정상","서울특별시 영등포구 당산동1가 40번지 18호  ","","","","","","","2633-9991","","","","","","","","",""
"3180000","20180110","사랑동물병원","0000","정상","서울특별시 영등포구 양평동3가 46번지 이앤씨드림타워 102호 ","","","","","","","02-2675-7557","0.00","","","","","","","",""
"3180000","20161027","아람동물병원","0000","정상","서울특별시 영등포구 신길동 162번지 10호  ","","","","","","","02-835-7975","","","","","","","","",""
"3180000","20071109","Dr.수동물병원","0000","정상","서울특별시 영등포구 여의도동 42번지 1호 롯데슈퍼 2층 ","","","","","","","02-785-7582","0.00","","","0","0","","","",""
"3180000","20170207","여의도동물병원대교점","0000","정상","서울특별시 영등포구 여의도동 41번지 2호  113호 ","","","","","","","02-761-7580","","","","","","","","",""
"3180000","20170207","여의도동물병원은하점","0000","정상","서울특별시 영등포구 여의도동 53번지 3호 미라클빌딩 4층 ","","","","","","","02-783-7580","","","","","","","","",""
"3180000","20000218","신풍동물종합병원","0000","정상","서울특별시 영등포구 신길동 3611번지  ","","","","","","","02-835-7572","153.00","","","0","0","","","",""
"3180000","20170522","신길 온동물병원","0000","정상","서울특별시 영등포구 신길동 2039번지  상가동 C119호 ","","","","","","","02-848-7975","0.00","","","","","","","",""
"3180000","20180622","24시 수 동물메디컬센터","0000","정상","서울특별시 영등포구 양평동1가 28번지 3호  ","","","","","","","02-2676-7582","0.00","","","","","","","",""
"3180000","20180108","사랑동물병원","0002","폐업","서울특별시 영등포구 양평동3가 46번지 이앤씨드림타워 102호 ","","","20180110","","","","","","","","","","","","",""
"3180000","20181018","그림책 읽어주는 동물병원","0000","정상","서울특별시 영등포구 당산동4가 94번지 1호 당산2차삼성아파트 ","","","","","","","02-6933-0113","0.00","","","","","","","",""
"3180000","20130812","한가람동물의료센터","0000","정상","서울특별시 영등포구 신길동 100번지 12호 중양빌딩 ","","","","","","","02-844-7775","118.51","제2종근생(동물병원)","","","1","","","",""
"3180000","20060306","애드펫동물병원","0000","정상","서울특별시 영등포구 양평동2가 1번지 1호 신동아하이팰리스상가 104동 131호 ","","","","","","","2068-2277","44.55","","","0","0","","","",""
"3180000","20190531","라이프 동물병원","0000","정상","서울특별시 영등포구 신길동 4945번지 래미안프레비뉴 ","","","","","","","02-832-7975","0.00","","","","","","","",""
"3180000","20190531","영등포아크로 동물병원","0000","정상","서울특별시 영등포구 영등포동7가 203번지 아크로타워 스퀘어 ","","","","","","","02-2632-2307","","","","","","","","",""
"3180000","20190718","캣앤캣 동물병원","0000","정상","서울특별시 영등포구 문래동3가 84번지 2호 동국메뜨리앙 ","","","","","","","02-2677-2720","","","","","","","","",""
"3180000","20010615","우신종합동물병원","0000","정상","서울특별시 영등포구 신길동 232번지 15호  ","","","","","","","849-6509","82.50","","","0","0","","","",""
"3180000","20190326","사랑의 동물병원","0002","폐업","서울특별시 영등포구 양평동5가 76번지 양평동한신아파트 ","","","20190326","","","","070-8126-7582","0.00","","","","","","","",""
"3180000","20110314","I-pet 동물병원","0000","정상","서울특별시 영등포구 여의도동 47번지 자이상가 501동 109호 ","","","","","","","786-7582","0.00","","","0","0","","","",""
