"시군구코드","신고일자","업소명","영업상태코드","영업상태","사업장소재지(지번)","휴업시작일자","휴업종료일자","폐업일자","재개업일자","행정처분일자","행정처분사유","전화번호","면적(㎡)","건물용도","건물구조","지하층","지상층","건물도시계획","건물주변환경","신고면허세종호","우편번호(지번)"
"3070000","20040422","미소동물병원","0002","폐업","서울특별시 성북구 종암동 68번지 1   호  ","","","20060728","","","","929-1212","0.00","근린생활","","0","0","","","",""
"3070000","20040504","이솝동물병원","0002","폐업","서울특별시 성북구 정릉동 285번지 3호  ","","","20070810","","","","02-943-8375","22.00","근린생활시설","철근 콘크리트","0","1","","","",""
"3070000","20080114","펫케어동물병원","0002","폐업","서울특별시 성북구 길음동 525번지 175호  ","","","20140425","","","","989-6763","166.00","근린생활시설","","0","2","","","",""
"3070000","20080421","포유동물병원","0002","폐업","서울특별시 성북구 하월곡동 62번지 4호  ","","","20161206","","","","912-6555","125.40","근린생활시설","","0","1","","","",""
"3070000","20000314","나래종합동물병원","0000","정상","서울특별시 성북구 동소문동3가 79번지  ","","","","","","","929-5496","60.00","근린생활시설","철근콘크리트조","0","1","","","",""
"3070000","20021015","열린동물병원","0002","폐업","서울특별시 성북구 하월곡동 222번지 두산위브아파트상가 117호 ","","","20161011","","","","02-916-5724","32.76","근린생활시설","철근콘크리트구조","0","1","","","",""
"3070000","20030428","아리랑동물병원","0002","폐업","서울특별시 성북구 동선동5가 19번지  ","","","20130820","","","","988-2529","0.00","","","0","0","","","",""
"3070000","20000331","다나동물병원","0000","정상","서울특별시 성북구 장위동 6번지 107호  ","","","","","","","943-8575","0.00","","","0","0","","","",""
"3070000","20091013","옥완 동물병원","0002","폐업","서울특별시 성북구 길음동 1282번지 길음뉴타운상가 2동110호 ","","","20150105","","","","909-7575","0.00","근린생활시설","콘크리트","1","1","","","",""
"3070000","20010412","강북동물병원","0000","정상","서울특별시 성북구 종암동 19번지 1호  ","","","","","","","924-4555","0.00","","","0","0","","","",""
"3070000","20050615","정릉동물병원","0002","폐업","서울특별시 성북구 정릉동 164번지 15호 2층 ","","","20180105","","","","941-7525","54.60","소매점","철근콘크리트","0","1","","","",""
"3070000","20030130","드림동물병원","0000","정상","서울특별시 성북구 동소문동5가 8번지 1호  ","","","","","","","928-7582","0.00","","","0","0","","","",""
"3070000","19990106","한사랑동물병원","0000","정상","서울특별시 성북구 성북동1가 115번지 23호  ","","","","","","","","0.00","","","0","0","","","",""
"3070000","20140402","도담도담동물병원","0000","정상","서울특별시 성북구 하월곡동 46번지 73호 코업스타클래스 1층 ","","","","","","","943-7582","0.00","","","","","","","",""
"3070000","20030512","길음동물병원","0000","정상","서울특별시 성북구 길음동 1276번지  ","","","","","","","913-1874","44.10","생활편익","철근콘크리트","0","1","","","",""
"3070000","19750305","장위동물병원","0002","폐업","서울특별시 성북구 장위동 238번지 184호  ","","","20100407","","","","917-7082","0.00","","","0","0","","","",""
"3070000","20090710","정 동물병원","0002","폐업","서울특별시 성북구 정릉동 162번지 26호  ","","","20100429","","","","3292-8275","0.00","근린생활시설","세멘블록","0","1","","","",""
"3070000","20010525","펫케어동물병원","0002","폐업","서울특별시 성북구 길음동 525번지 175호  ","","","20080108","","","","989-6763","0.00","","","0","0","","","",""
"3070000","20031203","비비펫동물병원","0002","폐업","서울특별시 성북구 하월곡동 16번지 7   호  ","","","20041101","","","","912-0018","92.40","점포","","3","1","","","",""
"3070000","20030227","다나동물병원","0002","폐업","서울특별시 성북구 돈암동 32번지 11  호  ","","","20041119","","","","953-8275","0.00","","","0","0","","","",""
"3070000","19980728","큐동물병원","0000","정상","서울특별시 성북구 장위동 225번지 61호  ","","","","","","","","0.00","","","0","0","","","",""
"3070000","20070611","24시 북악동물병원","0002","폐업","서울특별시 성북구 정릉동 139번지 39호  ","","","20180630","","","","941-7900","18.00","","","0","0","","","",""
"3070000","20161212","포유동물병원","0000","정상","서울특별시 성북구 하월곡동 62번지 4호  ","","","","","","","912-6555","115.00","","","","","","","",""
"3070000","20020222","OK동물병원","0002","폐업","서울특별시 성북구 장위동 64번지 124호  ","","","20051020","","","","942-8486","0.00","","","0","0","","","",""
"3070000","20050222","포유동물병원","0002","폐업","서울특별시 성북구 하월곡동 60번지 110 호  ","","","20080324","","","","912-6555","80.60","근린생활","철근콘크리트","5","1","일반주거","","",""
"3070000","19921008","창문동물병원","0002","폐업","서울특별시 성북구 하월곡동 77번지 67  호  ","","","20030624","","","","","0.00","","","0","0","","","",""
"3070000","19810702","광덕동물병원","0002","폐업","서울특별시 성북구 석관동 200번지 11  호  ","","","20080604","","","","","0.00","","","0","0","","","",""
"3070000","20070628","비비펫 동물병원","0000","정상","서울특별시 성북구 하월곡동 16번지 7호  ","","","","","","","912-0018","0.00","근린생활","","0","0","","","",""
"3070000","20150804","넬 동물의료센터","0000","정상","서울특별시 성북구 하월곡동 76번지 16호  ","","","","","","","02-6925-4347","155.00","","","","","","","",""
"3070000","20140501","카카오 N 동물병원","0000","정상","서울특별시 성북구 길음동 1284번지 길음뉴타운 제상가비동 제지2층 25호 ","","","","","","","942-4883","43.00","","","","","","","",""
"3070000","20140107","꿈의숲동물병원","0000","정상","서울특별시 성북구 장위동 319번지 꿈의숲코오롱하늘채아파트 105동 112호 ","","","","","","","02-915-5485","0.00","","","","","","","",""
"3070000","20070813","이솝동물병원","0000","정상","서울특별시 성북구 정릉동 285번지 3호  ","","","","","","","943-8376","22.00","근린생활시설","","0","1","","","",""
"3070000","20161006","스마트동물병원 성북길음점","0000","정상","서울특별시 성북구 길음동 1285번지 길음뉴타운7단지 두산위브상가 103호 104호 ","","","","","","","02-941-5575","66.00","","","","","","","",""
"3070000","20100211","태양 동물병원","0000","정상","서울특별시 성북구 석관동 332번지 23호  ","","","","","","","969-0075","37.60","근린생활시설","","0","0","","","",""
"3070000","20000801","서울종합동물병원","0000","정상","서울특별시 성북구 보문동2가 49번지  ","","","","","","","928-5599","0.00","","","0","0","","","",""
"3070000","20010507","대학동물병원","0000","정상","서울특별시 성북구 장위동 3번지 16호  ","","","","","","","912-0360","0.00","","","0","0","","","",""
"3070000","20060728","미소동물병원","0000","정상","서울특별시 성북구 종암동 68번지 1호  ","","","","","","","929-1212","61.50","근린생활시설","철근콘크리트","0","1","","","",""
"3070000","20140724","강북 24시 N 동물의료센터","0000","정상","서울특별시 성북구 길음동 1163번지  ","","","","","","","984-0075","0.00","","","","","","","",""
"3070000","20100414","쓰담쓰담 동물병원","0000","정상","서울특별시 성북구 종암동 86번지 1호  ","","","","","","","927-7585","0.00","","","0","0","","","",""
"3070000","20120626","마로동물병원","0000","정상","서울특별시 성북구 하월곡동 88번지 64호 성북힐스테이트 101동112호 ","","","","","","","6014-8275","0.00","","","","","","","",""
"3070000","20130507","호담동물병원","0000","정상","서울특별시 성북구 하월곡동 88번지 677호  ","","","","","","","915-5301","0.00","","","","","","","",""
"3070000","20170919","로이동물병원","0000","정상","서울특별시 성북구 동소문동6가 237번지  ","","","","","","","02-927-7878","60.00","","","","","","","",""
"3070000","20070329","중앙동물병원","0000","정상","서울특별시 성북구 석관동 268번지 11호  ","","","","","","","967-0300","48.30","1종근린생활","","0","1","","","",""
"3070000","20160224","앙리동물병원","0000","정상","서울특별시 성북구 성북동 155번지 15호 1층 ","","","","","","","02-766-7577","115.00","","","","","","","",""
"3070000","20180123","보람동물병원","0000","정상","서울특별시 성북구 상월곡동 57번지 3호  ","","","","","","","917-7582","0.00","","","","","","","",""
"3070000","20050830","행복한동물병원","0000","정상","서울특별시 성북구 장위동 64번지 124호  ","","","","","","","915-7582","246.24","소매점","철근콘크리트","0","1","","","",""
"3070000","20070820","ZOO동물병원","0000","정상","서울특별시 성북구 정릉동 416번지 2호 2층 ","","","","","","","914-5545","23.10","근린생활시설","","0","0","","","",""
"3070000","20081016","24시 애니동물병원","0000","정상","서울특별시 성북구 보문동5가 3번지 1호  ","","","","","","","926-8275","0.00","","","0","0","","","",""
"3070000","20080513","우리동물병원","0000","정상","서울특별시 성북구 길음동 1125번지 9호  ","","","","","","","989-8575","174.00","","","1","1","","","",""
"3070000","20090414","VIP 동물의료센터","0000","정상","서울특별시 성북구 동소문동6가 3번지 1호 1층 ","","","","","","","953-0075","266.58","교육연구시설","철근콘크리트구조","1","9","","","",""
